elapsed_ms,exg,label
57608,33919,blink
57628,34066,blink
57648,34124,blink
57668,31663,blink
57688,33567,blink
57708,31282,blink
57728,32029,blink
57748,31707,blink
57768,31340,blink
57788,31238,blink
57808,29918,blink
57828,29875,blink
57848,30520,blink
57868,30330,blink
57888,30593,blink
57908,29845,blink
57928,29757,blink
57948,28190,blink
57968,28498,blink
57988,19853,blink
58008,9582,blink
58028,10036,blink
58048,14797,blink
58069,26403,blink
58090,34344,blink
58111,37435,blink
58131,37553,blink
58151,38198,blink
58171,36966,blink
58191,37084,blink
58211,35868,blink
58231,35062,blink
58251,34549,blink
58271,33582,blink
58291,33362,blink
58311,32307,blink
58331,31677,blink
58351,30828,blink
58371,32205,blink
58391,31091,blink
58411,31443,blink
58431,30945,blink
58451,31179,blink
58471,31311,blink
58491,30549,blink
58511,30637,blink
58531,30769,blink
58551,30037,blink
58571,31267,blink
58591,29772,blink
58611,29127,blink
58631,21699,blink
58651,9918,blink
58671,9098,blink
58691,17303,blink
58711,27560,blink
58731,35355,blink
58752,38725,blink
58775,39106,blink
58796,39091,blink
58817,37670,blink
58837,35794,blink
58857,34784,blink
58877,34154,blink
58897,32981,blink
58917,32893,blink
58937,31501,blink
58957,32161,blink
58977,30681,blink
58997,32322,blink
59017,30388,blink
59037,30916,blink
59057,30725,blink
59077,30842,blink
59097,30388,blink
59117,29259,blink
59137,29918,blink
59157,30124,blink
59177,28688,blink
59197,29362,blink
59217,29362,blink
59237,29479,blink
59257,28893,blink
59277,28366,blink
59297,28424,blink
59317,24087,blink
59338,9904,blink
59359,5875,blink
59380,12732,blink
59400,21552,blink
59420,30300,blink
59440,35575,blink
59460,38754,blink
59480,37978,blink
59500,36131,blink
59520,35926,blink
59540,35472,blink
59560,35223,blink
59580,34886,blink
59600,33669,blink
59620,34066,blink
59640,30974,blink
59660,29098,blink
59680,28556,blink
59700,29538,blink
59720,29450,blink
59740,29845,blink
59760,30110,blink
59780,29582,blink
59800,29157,blink
59820,29889,blink
59840,29962,blink
59860,28688,blink
59880,30037,blink
59900,29391,blink
59920,27443,blink
59940,25054,blink
59960,12249,blink
60016,14314,blink
60037,22299,blink
60057,30037,blink
60078,35296,blink
60099,37714,blink
60120,38183,blink
60140,38725,blink
60160,37861,blink
60180,37670,blink
60200,35956,blink
60220,35912,blink
60240,33464,blink
60260,34549,blink
60280,32673,blink
60300,33171,blink
60320,32146,blink
60340,31794,blink
60360,31047,blink
60380,31663,blink
60400,30593,blink
60420,30872,blink
60440,30286,blink
60460,30491,blink
60480,30549,blink
60500,31545,blink
60520,30652,blink
60540,30242,blink
60560,29713,blink
60580,28952,blink
60600,29508,blink
60620,28659,blink
60640,27033,blink
60660,17494,blink
60680,7398,blink
60700,7941,blink
60720,14138,blink
60740,21699,blink
60760,29611,blink
60780,34344,blink
60800,36322,blink
60821,38037,blink
60842,38286,blink
60863,38505,blink
60883,34813,blink
60903,37641,blink
60923,36102,blink
60943,33684,blink
60963,33508,blink
60983,33201,blink
61003,33171,blink
61023,32366,blink
61043,32410,blink
61063,31179,blink
61083,32102,blink
61103,30491,blink
61123,29904,blink
61143,30769,blink
61163,30916,blink
61183,31179,blink
61203,30652,blink
61226,30989,blink
61247,30154,blink
61267,30535,blink
61287,29655,blink
61307,29962,blink
61327,30124,blink
61347,29787,blink
61367,29552,blink
61387,28937,blink
61407,23252,blink
61427,9142,blink
61447,7310,blink
61467,13098,blink
61488,19487,blink
61509,30286,blink
61532,36161,blink
61590,37509,blink
61611,36732,blink
61632,36087,blink
61652,35135,blink
61672,34183,blink
61692,33538,blink
61712,32600,blink
61732,32952,blink
61752,32468,blink
61772,30154,blink
61792,31941,blink
61812,32014,blink
61832,31003,blink
61852,31135,blink
61872,30520,blink
61892,30520,blink
61912,30154,blink
61932,29171,blink
61952,29757,blink
61972,29787,blink
61992,29918,blink
62012,29801,blink
62032,29523,blink
62052,28322,blink
62072,29171,blink
62092,26109,blink
62112,18519,blink
