timestamp,emg1,emg2,emg3,label
2898410,11666,38377,39225,15
2898415,4913,41466,40729,15
2898420,6321,40473,42138,15
2898425,26646,38969,44202,15
2898430,8033,38761,40377,15
2898435,4241,40409,41162,15
2898440,11842,40217,41338,15
2898445,25446,38681,41130,15
2898452,6865,40313,40089,15
2898457,30839,42074,45995,15
2898462,30583,40409,41930,15
2898467,4881,35624,38441,15
2898472,16131,41130,41674,15
2898477,7201,42954,39705,15
2898482,22581,39225,39065,15
2898487,30407,36664,41914,15
2898492,6257,40505,39337,15
2898497,25366,42410,43754,15
2898502,26038,40281,40201,15
2898507,3248,36328,41290,15
2898512,8450,39001,45163,15
2898517,5313,43690,42890,15
2898522,12226,40009,41178,15
2898527,9394,37113,38553,15
2898532,11202,39769,41402,15
2898537,21429,44858,42602,15
2898542,28887,38825,40921,15
2898547,7713,36873,38937,15
2898552,4881,42506,38105,15
2898557,5153,42842,40777,15
2898562,34088,39961,42330,15
2898567,5713,36760,38729,15
2898572,8498,39449,40809,15
2898577,35496,43658,43146,15
2898582,34984,39529,42154,15
2898587,7121,37097,37193,15
2898592,5169,40585,42970,15
2898597,4369,42506,39913,15
2898602,13619,40121,41210,15
2898607,4000,36056,41098,15
2898612,7265,40153,42122,15
2898617,23397,41146,45787,15
2898622,21701,40425,38633,15
2898627,4385,36536,38361,15
2898634,8530,40345,38809,15
2898639,5633,42618,41834,15
2898644,4000,39897,41530,15
2898649,22053,36120,38649,15
2898654,10738,39977,43002,15
2898659,7361,42122,47963,15
2898664,7969,38553,41098,15
2898669,4257,37369,39385,15
2898674,11858,40233,41962,15
2898679,5697,41802,43242,15
2898684,2112,38921,42666,15
2898689,25446,35880,42826,15
2898694,12627,39145,43290,15
2898699,6977,44874,41770,15
2898704,7713,41082,38217,15
2898709,5249,37097,41450,15
2898714,8306,39977,42090,15
2898719,5121,42266,39401,15
2898724,5777,36696,42842,15
2898729,27862,37865,39209,15
2898734,7137,39433,45931,15
2898739,7409,43098,41850,15
2898744,8706,41818,40393,15
2898749,10354,39673,39033,15
2898754,9266,40761,40137,15
2898759,5617,41322,45403,15
2898764,4545,39977,39897,15
2898769,34088,37049,40249,15
2898774,6993,39897,44874,15
2898779,7985,42378,44410,15
2898784,6113,39337,37385,15
2898789,5409,35912,39465,15
2898794,9890,39577,41882,15
2898799,4929,42874,42058,15
2898804,6225,39225,42794,15
2898809,31255,36472,41850,15
2898850,7457,37209,38441,15
2898855,6225,40297,42154,15
2898860,5249,42698,42762,15
2898865,24966,39065,38793,15
2898870,9506,37913,37001,15
2898875,4113,40313,42778,15
2898880,4609,41610,42794,15
2898885,29927,39465,41562,15
2898890,5937,38393,38329,15
2898895,5473,43066,41802,15
2898900,6177,43562,42602,15
2898905,35064,38985,40649,15
2898910,4097,37609,39465,15
2898915,5025,42058,39225,15
2898920,2912,42298,41898,15
2898925,36808,40409,42810,15
2898930,7153,38185,36568,15
2898935,4561,41114,44330,15
2898940,7889,43706,39993,15
2898945,29991,38153,42490,15
2898950,5713,37657,39513,15
2898955,3664,40889,42826,15
2898960,3952,41258,44442,15
2898965,4673,39129,40649,15
2898970,5009,36921,40169,15
2898975,4785,40201,42458,15
2898980,3872,42602,43194,15
2898985,5169,39337,40809,15
2898990,3968,38841,36953,15
2898995,7553,38441,42458,15
2899000,5633,42682,47307,15
2899005,5089,38121,40697,15
2899010,6129,37801,37241,15
2899015,5057,40857,42122,15
2899020,2640,41850,43418,15
2899025,4032,38585,42986,15
2899032,7617,39097,37337,15
2899037,6785,41898,42250,15
2899042,14803,41610,42890,15
2899047,4561,37337,37705,15
2899052,4385,39385,42618,15
2899057,6225,43098,41482,15
2899062,22245,40569,42474,15
2899067,4577,36648,39817,15
2899072,23909,38457,42634,15
2899077,6449,43818,39417,15
2899082,16708,41642,39977,15
2899087,4177,37049,39593,15
2899092,31223,39321,41434,15
2899097,6673,42346,42298,15
2899102,35752,40409,44250,15
2899107,12274,35304,40729,15
2899112,23077,39353,40057,15
2899117,6769,42394,43818,15
2899122,8482,41146,42858,15
2899127,30247,36792,40970,15
2899132,5777,37545,41978,15
2899137,4929,42906,42714,15
2899142,38553,43274,39929,15
2899147,27782,38601,36905,15
2899152,9410,39145,39497,15
2899157,12483,42970,42586,15
2899162,13923,39529,39561,15
2899167,9170,35528,38889,15
2899172,7345,38777,39417,15
2899177,2592,42794,43354,15
2899182,9394,40601,45083,15
2899187,4225,37113,39705,15
2899192,3920,39593,40889,15
2899197,4689,43466,41754,15
2899202,12323,41050,41930,15
2899207,7441,37129,38505,15
2899214,3504,39177,39481,15
2899219,6161,42970,43050,15
2899224,22229,39353,45947,15
2899229,13699,35736,39337,15
2899234,13379,39753,38313,15
2899239,17796,41962,45915,15
2899244,13139,39257,42010,15
2899249,11458,35816,37417,15
2899254,3520,39145,42618,15
2899259,6289,42234,43818,15
2899264,7457,39753,41642,15
2899269,3808,36264,41114,15
2899274,3344,39177,40361,15
2899279,4369,42090,43594,15
2899284,5265,38025,44666,15
2899289,3712,36856,39225,15
2899294,3056,40137,39337,15
2899299,4433,42074,43242,15
2899304,24902,39609,42138,15
2899309,25094,36488,41258,15
2899314,31863,39113,43850,15
2899319,6641,40697,43594,15
2899324,20244,37785,41658,15
2899329,18548,37545,42346,15
2899334,6977,40409,41562,15
2899339,5041,42138,42426,15
2899344,13955,38073,45451,15
2899349,11730,35880,40057,15
2899354,4064,39929,39753,15
2899359,6193,41930,44778,15
2899364,6401,39337,41322,15
2899369,8081,36937,36664,15
2899374,2448,38473,42698,15
2899379,2992,41162,46331,15
2899384,28198,38169,41546,15
2899389,8690,37033,39353,15
2899396,18052,40393,39017,15
2899401,6737,41754,41898,15
2899406,4145,37321,40265,15
2899411,24165,38457,39577,15
2899416,4129,41146,42874,15
2899421,3664,40857,43530,15
2899426,27494,36696,44170,15
2899431,6529,37641,38729,15
2899436,27078,43226,38953,15
2899441,8242,40825,42362,15
2899446,6225,38873,40249,15
2899451,5105,38201,36921,15
2899456,3600,42170,39401,15
2899461,3104,41578,44890,15
2899466,4865,36472,43482,15
2899471,7345,36568,40169,15
2899476,4849,41066,41482,15
2899481,5793,42442,42394,15
2899486,7313,39049,39433,15
2899491,6257,37705,34952,15
2899496,2912,41290,42666,15
2899501,3552,41162,44538,15
2899506,4913,37241,42282,15
2899511,5729,38265,38361,15
2899516,11058,40761,41290,15
2899521,5921,44010,39737,15
2899526,5889,39129,39561,15
2899531,11218,37097,40041,15
2899536,4193,40473,42250,15
2899541,8001,41210,44138,15
2899546,14067,37625,41114,15
2899551,6241,36953,40105,15
2899556,7361,42010,39385,15
2899561,4000,40457,45307,15
2899566,7041,38841,40777,15
2899571,5473,37465,35816,15
2899612,6513,37657,39449,15
2899617,4241,40233,42826,15
2899622,23733,41578,41450,15
2899627,2368,39177,39417,15
2899632,6145,39689,37737,15
2899637,4529,41194,41642,15
2899642,14147,41546,41930,15
2899647,4129,37865,40986,15
2899652,4113,38041,40986,15
2899657,3440,40585,43578,15
2899662,22325,41882,42314,15
2899667,6465,37993,39753,15
2899672,4961,37657,39961,15
2899677,3888,42122,39401,15
2899682,8017,41546,41626,15
2899687,5377,38857,39849,15
2899692,7825,38265,38505,15
2899697,6401,41082,41930,15
2899702,35320,39401,44618,15
2899707,11234,37609,39097,15
2899712,5041,37177,40361,15
2899717,20372,40809,42010,15
2899722,17060,39929,44410,15
2899727,21941,39001,39225,15
2899732,6289,38345,38697,15
2899737,9746,41354,40761,15
2899742,19940,43450,39721,15
2899747,4737,38297,38889,15
2899752,5457,37337,40217,15
2899757,16548,42090,41994,15
2899762,19668,42298,40041,15
2899767,4016,37161,43338,15
2899772,4961,37945,39177,15
2899777,4705,40329,43482,15
2899782,17508,41258,43178,15
2899787,4593,38201,37369,15
2899794,8946,38201,39513,15
2899799,6161,40841,44538,15
2899804,8065,39113,41466,15
2899809,13107,35832,40505,15
2899814,20693,39145,41610,15
2899819,7329,43594,45595,15
2899824,5105,37737,43898,15
2899829,5697,37849,37993,15
2899834,11922,40265,39017,15
2899839,4273,43562,42714,15
2899844,5857,39881,42298,15
2899849,18196,36985,37369,15
2899854,11634,37625,41322,15
2899859,4801,43274,42842,15
2899864,4161,41114,39721,15
2899869,15427,37609,39241,15
2899874,13011,40841,39001,15
2899879,6497,43418,46859,15
2899884,4561,39961,42346,15
2899889,5073,36104,40505,15
2899894,18756,39033,39241,15
2899899,6481,42106,44346,15
2899904,5409,42234,39753,15
2899909,21845,35176,40089,15
2899914,19540,38537,42186,15
2899919,5281,42170,44474,15
2899924,4241,39945,40793,15
2899929,21093,35352,39401,15
2899934,16996,38873,40601,15
2899939,5841,41866,45467,15
2899944,3984,39641,42314,15
2899949,5185,36664,38329,15
2899954,17732,41274,38569,15
2899959,5473,43242,43738,15
2899964,6849,40073,41194,15
2899969,33240,34456,40473,15
2899976,7329,37673,41850,15
2899981,4193,41194,44058,15
2899986,35256,39049,42378,15
2899991,11970,37945,38713,15
2899996,5089,39209,39337,15
2900001,6273,42250,44090,15
2900006,3856,39737,39881,15
2900011,9170,36824,38345,15
2900016,4609,42650,37337,15
2900021,5233,41610,44138,15
2900026,33752,41114,40409,15
2900031,9570,35176,40265,15
2900036,36760,41706,38617,15
2900041,4865,42778,43290,15
2900046,4257,39785,41034,15
2900051,5985,37209,38985,15
2900056,4929,41306,37897,15
2900061,4737,41802,41530,15
2900066,25398,39289,41626,15
2900071,28486,37705,39577,15
2900076,4833,40185,40777,15
2900081,9490,40873,43290,15
2900086,4353,39561,40841,15
2900091,13507,38601,38217,15
2900096,5985,41610,38985,15
2900101,5857,42106,44698,15
2900106,24838,42218,41946,15
2900111,29543,39097,38505,15
2900116,6017,38841,40185,15
2900121,6113,42634,40233,15
2900126,5217,39305,41722,15
2900131,31943,36889,39833,15
2900136,5393,40153,41114,15
2900141,12210,42138,44714,15
2900146,16820,40025,41082,15
2900151,26022,38921,39705,15
2900158,27350,40377,41562,15
2900163,4064,39881,43674,15
2900168,30327,37385,44778,15
2900173,7569,39609,36985,15
2900178,30535,41946,42666,15
2900183,6561,41322,44362,15
2900188,6705,38201,39913,15
2900193,26790,37913,41914,15
2900198,20372,43386,41098,15
2900203,10450,40857,44250,15
2900208,6049,37641,40585,15
2900213,11394,39705,36760,15
2900218,24117,39817,44906,15
2900223,6305,41354,43914,15
2900228,5953,38585,40169,15
2900233,4689,38041,39673,15
2900238,29319,41866,44714,15
2900243,8081,39705,51004,15
2900248,8962,38377,38633,15
2900253,7441,37513,38137,15
2900258,7201,43882,37321,15
2900263,9122,43946,41722,15
2900268,7297,41338,33016,15
2900273,3440,39641,39769,15
2900278,5777,41434,37385,15
2900283,6849,42490,39241,15
2900288,11298,37449,39561,15
2900293,8226,39513,37465,15
2900298,4641,42490,41546,15
2900303,8802,41386,45371,15
2900308,3728,38729,39193,15
2900313,11202,38377,39337,15
2900318,32311,42842,41898,15
2900323,4673,41146,44186,15
2900328,27286,36985,42106,15
2900333,9922,38841,36424,15
2900338,5185,40841,40697,15
2900379,5777,42346,40793,15
2900384,5425,40345,43594,15
2900389,21429,37225,39113,15
2900394,11762,37081,38441,15
2900399,8210,42074,43850,15
2900404,8001,40265,45675,15
2900409,29719,34984,44938,15
2900414,8274,39481,38473,15
2900419,9810,42970,42698,15
2900424,7953,41114,41466,15
2900429,25942,36312,42842,15
2900434,6593,38105,38425,15
2900439,11954,41194,45387,15
2900444,5457,41178,42586,15
2900449,37769,38009,37913,15
2900454,6401,38857,38393,15
2900459,3600,40970,45034,15
2900464,3680,40841,44618,15
2900469,34872,36456,42314,15
2900474,6497,38105,40121,15
2900479,6577,40441,46251,15
2900484,11826,41306,44938,15
2900489,34152,36921,40377,15
2900494,7617,37785,36873,15
2900499,4689,40697,44394,15
2900504,15011,42314,44586,15
2900509,23413,35544,41274,15
2900514,49996,35800,39097,15
2900519,15651,42794,42426,15
2900524,3552,39433,42730,15
2900529,33112,37369,43098,15
2900534,6049,38009,40233,15
2900539,12114,40249,45883,15
2900544,20068,41578,42250,15
2900549,15907,37337,40473,15
2900556,45195,37881,43114,15
2900561,18132,42826,44458,15
2900572,6097,35288,37817,15
2900577,14915,41034,39657,15
2900582,19012,43642,42506,15
2900587,9938,38153,40345,15
2900592,5361,36985,37177,15
2900597,7009,38969,41770,15
2900602,24758,42938,45355,15
2900607,12707,40601,41050,15
2900612,17348,36264,38761,15
2900617,13475,39993,40169,15
2900622,9826,42586,45002,15
2900627,6033,38953,40105,15
2900632,21765,36344,39945,15
2900637,16083,39993,38665,15
2900642,23141,43946,42778,15
2900647,19700,39657,42554,15
2900652,9970,38521,36008,15
2900657,17972,38601,41242,15
2900662,21253,42506,45659,15
2900667,6497,40217,40601,15
2900672,4769,37113,39065,15
2900677,7361,40217,40265,15
2900682,24149,43690,45259,15
2900687,16179,39593,40457,15
2900692,7169,36280,38953,15
2900697,8722,41322,37193,15
2900702,17636,43386,42234,15
2900707,3680,41018,41674,15
2900712,9554,38441,36408,15
2900717,21029,40249,41402,15
2900722,24582,42954,42954,15
2900727,3408,38777,43226,15
2900732,12947,36889,36200,15
2900737,6865,40761,37417,15
2900744,6241,39993,43258,15
2900749,3744,37769,40970,15
2900754,11794,37849,39865,15
2900759,4417,41418,41610,15
2900764,8786,41546,42458,15
2900769,3472,40105,40521,15
2900774,7457,38457,36072,15
2900779,5697,41066,46603,15
2900784,10482,40073,44970,15
2900789,5649,37273,39641,15
2900794,3760,38937,33544,15
2900799,5073,39529,42890,15
2900804,6417,41962,41498,15
2900809,11074,38393,34296,15
2900814,4000,37481,40745,15
2900819,7777,41786,43050,15
2900824,4353,41786,42010,15
2900829,10994,39385,37721,15
2900834,4593,38201,38425,15
2900839,10418,41178,43466,15
2900844,5793,40970,42474,15
2900849,12114,38137,38889,15
2900854,4913,39353,37673,15
2900859,5569,40025,43978,15
2900864,6193,41946,41914,15
2900869,5345,38969,36392,15
2900874,5537,37801,41962,15
2900879,5345,41082,42058,15
2900884,16564,40889,43178,15
2900889,8930,38105,39657,15
2900894,9282,36360,39049,15
2900899,9698,41034,42074,15
2900904,5393,41466,45099,15
2900909,7025,38233,39465,15
2900914,4593,36008,39001,15
2900919,23093,41050,43178,15
2900926,9058,39897,37705,15
2900931,18596,34760,37097,15
2900936,8530,37945,41242,15
2900941,4369,43194,42778,15
2900946,7377,39657,41770,15
2900951,10802,36696,37241,15
2900956,7921,40457,38441,15
2900961,5281,42490,45099,15
2900966,4705,40441,37881,15
2900971,6017,37273,38105,15
2900976,11218,40329,41866,15
2900981,2288,41322,45483,15
2900986,23749,38601,43354,15
2900991,6897,36152,37993,15
2900996,5905,40393,38569,15
2901001,5473,43994,42890,15
2901006,8738,39865,40970,15
2901011,9906,35720,37801,15
2901016,7441,40265,37881,15
2901021,7409,41514,45643,15
2901026,14067,39321,40425,15
2901031,6929,37065,36472,15
2901036,13811,39753,40553,15
2901041,7793,41962,45883,15
2901046,22725,39657,42042,15
2901051,5873,36568,36264,15
2901056,6545,40361,40073,15
2901061,5377,41946,46475,15
2901066,3952,40297,40281,15
2901071,9122,37593,36088,15
2901076,5265,40393,37545,15
2901081,13507,42970,44202,15
2901086,19684,40265,41450,15
2901091,15347,36168,36264,15
2901096,23029,39049,40585,15
2901101,6497,41722,45995,15
2901106,7521,39001,44954,15
2901147,36040,39913,42538,15
2901152,7665,37145,35768,15
2901157,7089,40537,43306,15
2901162,25046,43066,45659,15
2901167,21861,39609,41178,15
2901172,15747,37193,38457,15
2901177,9938,40729,39433,15
2901182,12419,43466,41738,15
2901187,14147,40089,40986,15
2901192,10866,37961,36776,15
2901197,7793,40601,40169,15
2901202,24758,41530,45835,15
2901207,4032,39529,40777,15
2901212,5921,38073,38409,15
2901217,4273,39513,40681,15
2901222,19540,43338,43866,15
2901227,2704,39513,38937,15
2901232,8386,37305,38601,15
2901237,2688,41274,37033,15
2901242,12451,42314,40841,15
2901247,4080,38281,42506,15
2901252,3440,37001,38089,15
2901257,6097,40009,40873,15
2901262,12162,43178,45002,15
2901267,5025,39273,41418,15
2901272,7105,36024,38857,15
2901277,5057,39913,40841,15
2901282,14419,43770,42490,15
2901287,3856,39321,40889,15
2901292,5057,34536,41706,15
2901297,7265,42538,37033,15
2901302,11730,43962,39865,15
2901307,3728,39945,40153,15
2901312,7457,38601,38201,15
2901317,6801,40265,38873,15
2901324,8754,40249,48827,15
2901329,5617,38137,40793,15
2901334,5617,37337,39401,15
2901339,5617,38937,42346,15
2901344,6769,42394,43850,15
2901349,3088,39337,40393,15
2901354,4401,37113,37609,15
2901359,11682,41290,41994,15
2901364,11458,42554,43802,15
2901369,17636,38681,40777,15
2901374,14851,37561,36953,15
2901379,14787,40585,41018,15
2901384,15395,41098,46971,15
2901389,14515,39129,40970,15
2901394,17844,37657,36648,15
2901399,16628,42074,40281,15
2901404,15043,43738,43322,15
2901409,19252,38537,38921,15
2901414,16916,35128,39241,15
2901419,6641,39993,43194,15
2901424,4689,41994,42906,15
2901429,5697,38425,40713,15
2901434,17508,36840,36921,15
2901439,11138,40505,40233,15
2901444,12355,42938,46811,15
2901449,8450,39145,38313,15
2901454,5361,36840,34920,15
2901459,6657,40889,39993,15
2901464,4673,42970,44810,15
2901469,4673,39305,40729,15
2901474,4545,34856,41706,15
2901479,4769,40777,42682,15
2901484,5201,41754,43754,15
2901489,14371,38473,39673,15
2901494,21061,37673,36616,15
2901499,14371,38857,43930,15
2901506,4881,40841,41082,15
2901511,2544,36248,40361,15
2901516,2864,39097,39305,15
2901521,3632,41306,45002,15
2901526,16884,41786,43018,15
2901531,3600,34040,41162,15
2901536,4401,38089,38137,15
2901541,6465,42730,45259,15
2901546,7873,42634,43994,15
2901551,7457,37945,39305,15
2901556,5745,40921,35832,15
2901561,4929,43178,43018,15
2901566,3872,42554,42314,15
2901571,9922,36536,42106,15
2901576,2672,39065,40153,15
2901581,3984,42474,43082,15
2901586,5777,38585,45659,15
2901591,3328,36905,40889,15
2901596,3632,38105,36937,15
2901601,4080,41354,45899,15
2901606,11186,40537,43754,15
2901611,3936,36520,39561,15
2901616,4113,38345,38505,15
2901621,3920,42794,42778,15
2901626,3232,39769,43882,15
2901631,4529,35400,41098,15
2901636,7633,38409,39897,15
2901641,5713,39689,45979,15
2901646,4080,41338,41338,15
2901651,3168,36648,38601,15
2901656,3968,37929,38665,15
2901661,3376,40905,40986,15
2901666,9890,40585,46283,15
2901671,7521,35928,39561,15
2901676,3808,38713,36664,15
2901681,5409,42122,42170,15
2901686,7857,40697,44858,15
2901693,3392,36969,34632,15
2901698,5153,39369,40553,15
2901703,4657,42362,43946,15
2901708,4064,40153,40761,15
2901713,4689,36376,37545,15
2901718,4225,38921,43258,15
2901723,7169,43226,44378,15
2901728,3552,38457,43178,15
2901733,10434,34584,38633,15
2901738,3840,39449,40521,15
2901743,5377,42010,45371,15
2901748,5185,38649,40169,15
2901753,3328,36376,36168,15
2901758,8161,38409,43418,15
2901763,5681,43466,44298,15
2901768,7761,37993,41706,15
2901773,8370,37033,32840,15
2901778,4097,39513,43994,15
2901783,5009,40633,48059,15
2901788,2896,39321,38985,15
2901793,3952,35880,38537,15
2901798,3072,39881,40921,15
2901803,6705,41882,47051,15
2901808,6625,38233,43354,15
2901813,7697,37033,35240,15
2901818,4113,39737,41098,15
2901823,6177,43114,44522,15
2901828,6625,37849,42026,15
2901833,18468,36216,34472,15
2901838,5233,39145,41066,15
2901843,5169,41994,43818,15
2901848,3968,37849,41978,15
2901853,4257,36568,36616,15
2901858,4048,39769,41226,15
2901863,4481,41466,45387,15
2901868,5441,38889,39529,15
2901909,3696,36776,43578,15
2901914,2576,35224,38649,15
2901919,5073,38617,42810,15
2901924,7009,42458,46971,15
2901929,10002,40665,42490,15
2901934,4145,36456,39113,15
2901939,5681,39609,38025,15
2901944,3824,44602,43546,15
2901949,3536,39897,41386,15
2901954,3088,35896,38313,15
2901959,4465,40425,40297,15
2901964,5681,41562,42650,15
2901969,6241,40793,42746,15
2901974,6129,36536,37625,15
2901979,6337,39849,41466,15
2901984,4353,41258,48619,15
2901989,5585,38745,44394,15
2901994,4961,35400,38937,15
2901999,16131,39865,42442,15
2902004,4945,43754,44282,15
2902009,3328,40649,38745,15
2902014,5041,37033,36953,15
2902019,5025,39929,39801,15
2902024,5777,41594,42778,15
2902029,4817,38377,42506,15
2902034,4833,37321,34312,15
2902039,3744,38777,41306,15
2902044,17636,43274,48779,15
2902049,4913,37113,44154,15
2902054,24934,35944,38185,15
2902059,4481,39081,42522,15
2902064,4177,43274,45915,15
2902069,4849,40761,42346,15
2902074,5249,35832,37113,15
2902079,5153,40201,39193,15
2902084,6913,41290,46091,15
2902091,11634,38489,38089,15
2902096,5089,38233,35368,15
2902101,7393,40809,41882,15
2902106,3632,40441,43914,15
2902111,3424,37129,43050,15
2902116,6081,38649,36312,15
2902121,3584,40553,41546,15
2902126,5873,42602,41482,15
2902131,3504,38441,38409,15
2902136,6177,37273,37577,15
2902141,4785,41658,41818,15
2902146,6033,42506,43018,15
2902151,13667,37769,39545,15
2902156,7505,38505,33560,15
2902161,12947,42170,42234,15
2902166,5473,42506,42698,15
2902171,5665,37561,40297,15
2902176,7233,38425,37657,15
2902181,5217,42394,42970,15
2902186,4048,42810,41418,15
2902191,17428,38073,42266,15
2902196,3808,37049,38809,15
2902201,3200,41434,39625,15
2902206,4337,41322,45002,15
2902211,8690,39673,36889,15
2902216,4353,36328,37801,15
2902221,2992,39977,43610,15
2902226,6369,41994,45002,15
2902231,16708,37753,41578,15
2902236,3808,36344,40777,15
2902241,4113,41002,41770,15
2902246,5345,42298,42874,15
2902251,9762,38361,38793,15
2902256,4209,37497,38681,15
2902261,4513,40265,40361,15
2902266,8290,41514,45819,15
2902273,6321,35704,38873,15
2902278,14467,38841,39641,15
2902283,6721,43082,46043,15
2902288,4433,39545,41290,15
2902293,10594,36504,36760,15
2902298,4337,39369,40585,15
2902303,5617,41322,48267,15
2902308,5361,41594,40857,15
2902313,3776,36184,39241,15
2902318,12355,40345,39657,15
2902323,5441,41834,47131,15
2902328,4417,38825,44026,15
2902333,5281,36760,36889,15
2902338,6561,38505,39721,15
2902343,9442,41770,47691,15
2902348,6465,39017,42874,15
2902353,3824,36072,35448,15
2902358,5249,37833,42794,15
2902363,7633,42602,46251,15
2902368,3552,38601,42170,15
2902373,20276,37657,36953,15
2902378,23381,38457,40393,15
2902383,21477,43178,44698,15
2902388,6945,38873,43450,15
2902393,4097,35592,40585,15
2902398,13155,39689,41498,15
2902403,4401,42970,44906,15
2902408,9346,39497,44762,15
2902413,6145,37769,36248,15
2902418,8594,37321,42410,15
2902423,5089,43322,44970,15
2902428,4193,40857,40665,15
2902433,4641,36168,36520,15
2902438,8210,38777,40617,15
2902443,6497,44202,41850,15
2902448,3888,39929,43210,15
2902453,3808,37689,35848,15
2902460,5313,39321,41690,15
2902465,6929,42890,45979,15
2902470,5217,38889,41002,15
2902475,3728,37897,36136,15
2902480,24197,39321,43498,15
2902485,4769,43930,42570,15
2902490,4497,39929,37609,15
2902495,4529,36536,39177,15
2902500,4529,39401,41594,15
2902505,15571,43674,44106,15
2902510,5121,39321,42874,15
2902515,3600,37913,35352,15
2902520,5713,40041,38969,15
2902525,4177,43738,43706,15
2902530,6049,39593,39817,15
2902535,3648,36840,37801,15
2902540,2864,41194,39577,15
2902545,6465,43914,42538,15
2902550,7825,37977,43018,15
2902555,6241,37417,39417,15
2902560,3408,40345,41466,15
2902565,6033,43258,44698,15
2902570,8498,39241,40585,15
2902575,4113,36824,36953,15
2902580,4177,38969,42730,15
2902585,3808,42682,44234,15
2902590,4609,40201,39337,15
2902595,4129,36616,39209,15
2902600,5825,41226,39369,15
2902605,4401,41834,45147,15
2902610,10386,40201,39913,15
2902615,4929,37193,40265,15
2902620,4497,40970,40489,15
2902625,8145,43098,45243,15
2902630,6689,39209,41306,15
2902635,3568,37497,36552,15
2902677,3648,38201,37129,15
2902682,11410,41994,41946,15
2902687,2368,42298,41530,15
2902692,6321,38937,39385,15
2902697,5761,37705,41370,15
2902702,12210,42698,44794,15
2902707,6737,41770,41354,15
2902712,3792,37161,39337,15
2902717,4113,37913,39961,15
2902722,23813,40857,44810,15
2902727,4417,43242,38665,15
2902732,5889,38777,37209,15
2902737,13027,38569,41274,15
2902742,8418,43050,40057,15
2902747,3920,43018,41306,15
2902752,3696,37801,38297,15
2902757,4801,37561,35208,15
2902762,7569,41706,42506,15
2902767,3904,42314,42314,15
2902772,7105,37321,40153,15
2902777,12899,36680,40169,15
2902782,7329,43994,43450,15
2902787,3728,42442,40553,15
2902792,6625,39113,39497,15
2902797,7665,37609,36632,15
2902802,7681,42826,41274,15
2902807,4465,43658,41834,15
2902812,3680,37353,39753,15
2902817,4353,38777,35912,15
2902822,8161,40217,43946,15
2902827,4177,43242,39449,15
2902832,5857,37273,40345,15
2902837,4417,36600,41258,15
2902842,22181,41690,43530,15
2902847,4609,42218,40233,15
2902852,6737,39977,36728,15
2902859,4593,39065,43162,15
2902864,3568,45323,39209,15
2902869,4257,40473,43178,15
2902874,6305,35848,38377,15
2902879,6593,38441,41290,15
2902884,4625,42314,46811,15
2902889,11410,40729,40201,15
2902894,3664,35368,36120,15
2902899,5009,40345,37657,15
2902904,4481,46459,40521,15
2902909,14659,39481,43562,15
2902914,13107,35496,38649,15
2902919,8802,37945,42842,15
2902924,9730,43018,44858,15
2902929,7313,40185,42378,15
2902934,12899,36136,37369,15
2902939,6513,38825,40361,15
2902944,4881,45323,42170,15
2902949,2560,41098,38761,15
2902954,7089,36312,34488,15
2902959,9730,40329,38009,15
2902964,6065,42938,46875,15
2902969,13123,40857,39465,15
2902974,6657,37737,37289,15
2902979,3056,38777,40970,15
2902984,8161,42698,45979,15
2902989,2752,40281,41178,15
2902994,2688,35368,35032,15
2902999,4865,40345,39465,15
2903004,6897,45387,43946,15
2903009,3392,41962,39609,15
2903014,3280,37481,35208,15
2903019,4000,40121,38265,15
2903024,6433,42634,43130,15
2903029,6849,41066,41050,15
2903034,4545,34856,39673,15
2903039,4145,38937,39337,15
2903046,5777,40825,44554,15
2903051,2944,39881,39049,15
2903056,4689,37625,34424,15
2903061,3168,39497,40569,15
2903066,4225,42362,42010,15
2903071,5809,40057,35560,15
2903076,6049,37273,37897,15
2903081,4577,39017,42778,15
2903086,5697,43594,42922,15
2903091,4513,40841,36953,15
2903096,4177,38601,36280,15
2903101,3584,41018,37785,15
2903106,4353,43402,43594,15
2903111,6625,40105,39753,15
2903116,4193,38825,33688,15
2903121,4657,39081,40617,15
2903126,6001,44106,41466,15
2903131,2496,40121,38233,15
2903136,3616,36776,36120,15
2903141,4705,40729,40297,15
2903146,5985,43434,42250,15
2903151,7857,41498,39865,15
2903156,5793,36440,35384,15
2903161,6657,39897,41242,15
2903166,5377,42458,45163,15
2903171,4593,40489,38185,15
2903176,4000,36840,34840,15
2903181,3472,39801,42042,15
2903186,6401,42378,46603,15
2903191,11026,39401,42042,15
2903196,6417,37481,37017,15
2903201,4977,39673,41546,15
2903206,10418,43066,44202,15
2903211,18004,40553,40089,15
2903216,5585,38025,37625,15
2903221,4273,39193,41226,15
2903228,4401,40585,42378,15
2903233,6289,39113,35560,15
2903238,5649,38617,38329,15
2903243,5457,42490,41834,15
2903248,14243,43242,41146,15
2903253,4193,40041,34888,15
2903258,15795,38969,39417,15
2903263,7297,42250,43594,15
2903268,16964,43162,40601,15
2903273,5201,39113,36712,15
2903278,18788,38393,37049,15
2903283,11778,40665,41210,15
2903288,8482,41338,44138,15
2903293,4113,38473,36953,15
2903298,6657,37337,39129,15
2903303,9554,41274,45483,15
2903308,4449,41690,44746,15
2903313,3312,37257,39369,15
2903318,3120,37353,40825,15
2903323,7233,40617,45403,15
2903328,6833,40345,41690,15
